Date,Open,High,Low,Close,Adj Close,Volume
2017-06-19,12.495251,12.795137,12.335312,12.445270,10.099579,1116824
2017-06-20,12.445270,12.535236,11.905475,11.935464,9.685861,1320901
2017-06-21,12.075411,12.145384,11.605589,11.845498,9.612853,2364298
2017-06-22,12.055418,13.364921,12.055418,12.605210,10.229373,2676216
2017-06-23,12.645194,12.815130,11.935464,11.985445,9.726421,3092374
2017-06-26,12.315320,12.315320,12.095403,12.245346,9.937336,1643624
2017-06-27,12.245346,12.465263,11.985445,12.095403,9.815655,1285588
2017-06-28,12.135388,12.645194,12.115396,12.645194,10.261821,2715331
2017-06-29,12.645194,12.805134,12.005437,12.105399,9.823766,2540364
2017-06-30,12.195365,12.525240,11.955456,12.445270,10.099579,3908584
2017-07-03,12.455266,12.695175,12.205361,12.595213,10.221260,1353814
2017-07-04,12.515244,12.665187,12.435274,12.645194,10.261821,462875
2017-07-05,13.244966,13.684799,13.075031,13.624822,11.056808,2932013
2017-07-06,16.043903,16.133869,14.894340,15.823986,12.841473,6140632
2017-07-07,15.853975,16.473740,15.734021,15.893960,12.898258,3059962
2017-07-10,15.893960,16.193846,14.954317,15.244207,12.370971,3847561
2017-07-11,15.194226,15.424138,14.674423,14.714408,11.941029,3381084
2017-07-12,14.864351,15.354165,14.684419,15.184229,12.322296,2905903
2017-07-13,15.184229,15.384154,15.054279,15.294188,12.411531,1073507
2017-07-14,15.314180,15.394150,14.414522,14.584457,11.835570,2855884
2017-07-17,14.594454,14.654431,14.094644,14.184609,11.511087,2368199
2017-07-18,14.304564,14.694416,14.134628,14.514484,11.778787,3367179
2017-07-19,14.594454,14.774385,14.144625,14.184609,11.511087,1293291
2017-07-20,14.284571,14.454507,14.044663,14.044663,11.397517,1615013
2017-07-21,14.094644,14.194606,13.914712,14.014674,11.373182,982473
2017-07-24,13.954697,14.074651,13.734780,13.814750,11.210938,1211260
2017-07-25,13.994682,14.234590,13.834742,14.064655,11.413742,1526079
2017-07-26,14.094644,14.214598,13.534856,13.594833,11.032472,1189551
2017-07-27,13.724784,13.824746,13.364921,13.544852,10.991911,888237
2017-07-28,13.594833,13.914712,13.284951,13.894720,11.275836,2840278
